CVE ID,CVE Description,CPE Name,CVE Score,CVE Version,Published Date,URL
CVE-2021-21940,A heap-based buffer overflow vulnerability exists in the pushMuxer processRtspInfo functionality of Anker Eufy Homebase 2 2.1.6.9h. A specially-crafted network packet can lead to a heap buffer overflow. An attacker can send a malicious packet to trigger this vulnerability.,,9.8,V3,2021-10-12T14:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-21940
CVE-2021-41546,"A vulnerability has been identified in RUGGEDCOM ROX MX5000 (All versions < V2.14.1), RUGGEDCOM ROX RX1400 (All versions < V2.14.1), RUGGEDCOM ROX RX1500 (All versions < V2.14.1), RUGGEDCOM ROX RX1501 (All versions < V2.14.1), RUGGEDCOM ROX RX1510 (All versions < V2.14.1), RUGGEDCOM ROX RX1511 (All versions < V2.14.1), RUGGEDCOM ROX RX1512 (All versions < V2.14.1), RUGGEDCOM ROX RX1524 (All versions < V2.14.1), RUGGEDCOM ROX RX1536 (All versions < V2.14.1), RUGGEDCOM ROX RX5000 (All versions < V2.14.1). Affected devices write crashdumps without checking if enough space is available on the filesystem. Once the crashdump fills the entire root filesystem, affected devices fail to boot successfully. An attacker can leverage this vulnerability to cause a permanent Denial-of-Service.",,7.5,V3,2021-10-12T10:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-41546
CVE-2021-37199,"A vulnerability has been identified in SINUMERIK 808D (All versions), SINUMERIK 828D (All versions < V4.95). Affected devices don't process correctly certain special crafted packets sent to port 102/tcp, which could allow an attacker to cause a denial-of-service in the device.",,7.5,V3,2021-10-12T10:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-37199
CVE-2021-41117,"keypair is a a RSA PEM key generator written in javascript. keypair implements a lot of cryptographic primitives on its own or by borrowing from other libraries where possible, including node-forge. An issue was discovered where this library was generating identical RSA keys used in SSH. This would mean that the library is generating identical P, Q (and thus N) values which, in practical terms, is impossible with RSA-2048 keys. Generating identical values, repeatedly, usually indicates an issue with poor random number generation, or, poor handling of CSPRNG output. Issue 1: Poor random number generation (`GHSL-2021-1012`). The library does not rely entirely on a platform provided CSPRNG, rather, it uses it's own counter-based CMAC approach. Where things go wrong is seeding the CMAC implementation with ""true"" random data in the function `defaultSeedFile`. In order to seed the AES-CMAC generator, the library will take two different approaches depending on the JavaScript execution environment. In a browser, the library will use [`window.crypto.getRandomValues()`](https://github.com/juliangruber/keypair/blob/87c62f255baa12c1ec4f98a91600f82af80be6db/index.js#L971). However, in a nodeJS execution environment, the `window` object is not defined, so it goes down a much less secure solution, also of which has a bug in it. It does look like the library tries to use node's CSPRNG when possible unfortunately, it looks like the `crypto` object is null because a variable was declared with the same name, and set to `null`. So the node CSPRNG path is never taken. However, when `window.crypto.getRandomValues()` is not available, a Lehmer LCG random number generator is used to seed the CMAC counter, and the LCG is seeded with `Math.random`. While this is poor and would likely qualify in a security bug in itself, it does not explain the extreme frequency in which duplicate keys occur. The main flaw: The output from the Lehmer LCG is encoded incorrectly. The specific [line][https://github.com/juliangruber/keypair/blob/87c62f255baa12c1ec4f98a91600f82af80be6db/index.js#L1008] with the flaw is: `b.putByte(String.fromCharCode(next & 0xFF))` The [definition](https://github.com/juliangruber/keypair/blob/87c62f255baa12c1ec4f98a91600f82af80be6db/index.js#L350-L352) of `putByte` is `util.ByteBuffer.prototype.putByte = function(b) {this.data += String.fromCharCode(b);};`. Simplified, this is `String.fromCharCode(String.fromCharCode(next & 0xFF))`. The double `String.fromCharCode` is almost certainly unintentional and the source of weak seeding. Unfortunately, this does not result in an error. Rather, it results most of the buffer containing zeros. Since we are masking with 0xFF, we can determine that 97% of the output from the LCG are converted to zeros. The only outputs that result in meaningful values are outputs 48 through 57, inclusive. The impact is that each byte in the RNG seed has a 97% chance of being 0 due to incorrect conversion. When it is not, the bytes are 0 through 9. In summary, there are three immediate concerns: 1. The library has an insecure random number fallback path. Ideally the library would require a strong CSPRNG instead of attempting to use a LCG and `Math.random`. 2. The library does not correctly use a strong random number generator when run in NodeJS, even though a strong CSPRNG is available. 3. The fallback path has an issue in the implementation where a majority of the seed data is going to effectively be zero. Due to the poor random number generation, keypair generates RSA keys that are relatively easy to guess. This could enable an attacker to decrypt confidential messages or gain authorized access to an account belonging to the victim.",,9.1,V3,2021-10-11T17:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-41117
CVE-2021-40239,A Buffer Overflow vulnerability exists in the latest version of Miniftpd in the do_retr function in ftpproto.c,,9.8,V3,2021-10-11T19:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-40239
CVE-2021-40617,An SQL Injection vulnerability exists in openSIS Community Edition version 8.0 via ForgotPassUserName.php.,,9.8,V3,2021-10-11T19:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-40617
CVE-2021-42257,"check_smart before 6.9.1 allows unintended drive access by an unprivileged user because it only checks for a substring match of a device path (the /dev/bus substring and a number), aka an unanchored regular expression.",,7.1,V3,2021-10-11T20:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-42257
CVE-2021-42260,TinyXML through 2.6.2 has an infinite loop in TiXmlParsingData::Stamp in tinyxmlparser.cpp via the TIXML_UTF_LEAD_0 case. It can be triggered by a crafted XML message and leads to a denial of service.,,7.5,V3,2021-10-11T20:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-42260
CVE-2021-23448,All versions of package config-handler are vulnerable to Prototype Pollution when loading config files.,,9.8,V3,2021-10-11T21:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-23448
CVE-2021-42009,"An authenticated Apache Traffic Control Traffic Ops user with Portal-level privileges can send a request with a specially-crafted email subject to the /deliveryservices/request Traffic Ops endpoint to send an email, from the Traffic Ops server, with an arbitrary body to an arbitrary email address. Apache Traffic Control 5.1.x users should upgrade to 5.1.3 or 6.0.0. 4.1.x users should upgrade to 5.1.3.",,4.3,V3,2021-10-12T08:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-42009
CVE-2021-27395,"A vulnerability has been identified in SIMATIC Process Historian 2013 and earlier (All versions), SIMATIC Process Historian 2014 (All versions < SP3 Update 6), SIMATIC Process Historian 2019 (All versions), SIMATIC Process Historian 2020 (All versions). An interface in the software that is used for critical functionalities lacks authentication, which could allow a malicious user to maliciously insert, modify or delete data.",,8.1,V3,2021-10-12T10:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-27395
CVE-2021-40189,"PHPFusion 9.03.110 is affected by a remote code execution vulnerability. The theme function will extract a file to ""webroot/themes/{Theme Folder], where an attacker can access and execute arbitrary code.",,7.2,V3,2021-10-11T19:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-40189
CVE-2021-38178,"The software logistics system of SAP NetWeaver AS ABAP and ABAP Platform versions - 700, 701, 702, 710, 730, 731, 740, 750, 751, 752, 753, 754, 755, 756, enables a malicious user to transfer ABAP code artifacts or content, by-passing the established quality gates. By this vulnerability malicious code can reach quality and production, and can compromise the confidentiality, integrity, and availability of the system and its data.",,8.8,V3,2021-10-12T15:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-38178
CVE-2021-38179,Debug function of Admin UI of SAP Business One Integration is enabled by default. This allows Admin User to see the captured packet contents which may include User credentials.,,4.9,V3,2021-10-12T15:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-38179
CVE-2021-38180,"SAP Business One - version 10.0, allows an attacker to inject formulas when exporting data to Excel (CSV injection) due to improper sanitation during the data export. An attacker could thereby execute arbitrary commands on the victim's computer but only if the victim allows to execute macros while opening the file and the security settings of Excel allow for command execution.",,9.8,V3,2021-10-12T15:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-38180
CVE-2021-38181,"SAP NetWeaver AS ABAP and ABAP Platform - versions 700, 701, 702, 730, 731, 740, 750, 751, 752, 753, 754, 755, 756, allows an attacker to prevent legitimate users from accessing a service, either by crashing or flooding the service.",,7.5,V3,2021-10-12T15:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-38181
CVE-2021-38183,"SAP NetWeaver - versions 700, 701, 702, 730, does not sufficiently encode user-controlled inputs, allowing an attacker to cause a potential victim to supply a malicious content to a vulnerable web application, which is then reflected to the victim and executed by the web browser, resulting in Cross-Site Scripting vulnerability.",,6.1,V3,2021-10-12T15:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-38183
CVE-2021-40495,"There are multiple Denial-of Service vulnerabilities in SAP NetWeaver Application Server for ABAP and ABAP Platform - versions 740, 750, 751, 752, 753, 754, 755. An unauthorized attacker can use the public SICF service /sap/public/bc/abap to reduce the performance of SAP NetWeaver Application Server ABAP and ABAP Platform.",,5.3,V3,2021-10-12T15:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-40495
CVE-2021-40496,"SAP Internet Communication framework (ICM) - versions 700, 701, 702, 730, 731, 740, 750, 751, 752, 753, 754, 755, 756, 785, allows an attacker with logon functionality, to exploit the authentication function by using POST and form field to repeat executions of the initial command by a GET request and exposing sensitive data. This vulnerability is normally exposed over the network and successful exploitation can lead to exposure of data like system details.",,4.3,V3,2021-10-12T15:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-40496
CVE-2021-40497,"SAP BusinessObjects Analysis (edition for OLAP) - versions 420, 430, allows an attacker to exploit certain application endpoints to read sensitive data. These endpoints are normally exposed over the network and successful exploitation could lead to exposure of some system specific data like its version.",,5.3,V3,2021-10-12T15:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-40497
CVE-2021-40498,"A vulnerability has been identified in SAP SuccessFactors Mobile Application for Android - versions older than 2108, which allows an attacker to prevent legitimate users from accessing a service, either by crashing or flooding the service, which can lead to denial of service. The vulnerability is related to Android implementation methods that are widely used across Android mobile applications, and such methods are embedded into the SAP SuccessFactors mobile application. These Android methods begin executing once the user accesses their profile on the mobile application. While executing, it can also pick up the activities from other Android applications that are running in the background of the users device and are using the same types of methods in the application. Such vulnerability can also lead to phishing attacks that can be used for staging other types of attacks.",,5.5,V3,2021-10-12T15:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-40498
CVE-2020-22673,Memory leak in the senc_Parse function in MP4Box in gpac 0.8.0 allows attackers to cause a denial of service (DoS) via a crafted input.,,5.5,V3,2021-10-12T21:15Z,https://nvd.nist.gov/vuln/detail/CVE-2020-22673
CVE-2020-22679,Memory leak in the sgpd_parse_entry function in MP4Box in gpac 0.8.0 allows attackers to cause a denial of service (DoS) via a crafted input.,,5.5,V3,2021-10-12T21:15Z,https://nvd.nist.gov/vuln/detail/CVE-2020-22679
CVE-2021-41947,A SQL injection vulnerability exists in Subrion CMS v4.2.1 in the visual-mode.,,7.2,V3,2021-10-08T13:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-41947
CVE-2021-38915,IBM Data Risk Manager 2.0.6 stores user credentials in plain clear text which can be read by an authenticated user. IBM X-Force ID: 209947.,,6.5,V3,2021-10-12T19:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-38915
CVE-2021-38862,IBM Data Risk Manager (iDNA) 2.0.6 uses weaker than expected cryptographic algorithms that could allow an attacker to decrypt highly sensitive information. IBM X-Force ID: 207980.,,7.5,V3,2021-10-12T19:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-38862
CVE-2021-27003,"Clustered Data ONTAP versions prior to 9.5P18, 9.6P15, 9.7P14, 9.8P5 and 9.9.1 are missing an X-Frame-Options header which could allow a clickjacking attack.",,4.7,V3,2021-10-12T18:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-27003
CVE-2020-28145,"Arbitrary file deletion vulnerability was discovered in wuzhicms v 4.0.1 via coreframe\app\attachment\admin\index.php, which allows attackers to access sensitive information.",,7.5,V3,2021-10-12T11:15Z,https://nvd.nist.gov/vuln/detail/CVE-2020-28145
CVE-2021-25738,Loading specially-crafted yaml with the Kubernetes Java Client library can lead to code execution.,,6.7,V3,2021-10-11T19:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-25738
CVE-2020-27372,A buffer overflow vulnerability exists in Brandy Basic V Interpreter 1.21 in the run_interpreter function.,,9.8,V3,2021-10-11T19:15Z,https://nvd.nist.gov/vuln/detail/CVE-2020-27372
CVE-2021-38345,"The Brizy Page Builder plugin <= 2.3.11 for WordPress used an incorrect authorization check that allowed any logged-in user accessing any endpoint in the wp-admin directory to modify the content of any existing post or page created with the Brizy editor. An identical issue was found by another researcher in Brizy <= 1.0.125 and fixed in version 1.0.126, but the vulnerability was reintroduced in version 1.0.127.",,6.5,V3,2021-10-14T16:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-38345
CVE-2021-22263,"An issue has been discovered in GitLab affecting all versions starting from 13.0 before 14.0.9, all versions starting from 14.1 before 14.1.4, all versions starting from 14.2 before 14.2.2. A user account with 'external' status which is granted 'Maintainer' role on any project on the GitLab instance where 'project tokens' are allowed may elevate its privilege to 'Internal' and access Internal projects.",,6.5,V3,2021-10-11T17:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-22263
CVE-2021-25634,"LibreOffice supports digital signatures of ODF documents and macros within documents, presenting visual aids that no alteration of the document occurred since the last signing and that the signature is valid. An Improper Certificate Validation vulnerability in LibreOffice allowed an attacker to modify a digitally signed ODF document to insert an additional signing time timestamp which LibreOffice would incorrectly present as a valid signature signed at the bogus signing time. This issue affects: The Document Foundation LibreOffice 7-0 versions prior to 7.0.6; 7-1 versions prior to 7.1.2.",,7.5,V3,2021-10-12T14:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-25634
CVE-2021-38346,"The Brizy Page Builder plugin <= 2.3.11 for WordPress allowed authenticated users to upload executable files to a location of their choice using the brizy_create_block_screenshot AJAX action. The file would be named using the id parameter, which could be prepended with ""../"" to perform directory traversal, and the file contents were populated via the ibsf parameter, which would be base64-decoded and written to the file. While the plugin added a .jpg extension to all uploaded filenames, a double extension attack was still possible, e.g. a file named shell.php would be saved as shell.php.jpg, and would be executable on a number of common configurations.",,8.8,V3,2021-10-14T16:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-38346
CVE-2021-38344,"The Brizy Page Builder plugin <= 2.3.11 for WordPress was vulnerable to stored XSS by lower-privileged users such as a subscribers. It was possible to add malicious JavaScript to a page by modifying the request sent to update the page via the brizy_update_item AJAX action and adding JavaScript to the data parameter, which would be executed in the session of any visitor viewing or previewing the post or page.",,5.4,V3,2021-10-14T16:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-38344
CVE-2021-41130,"Extensible Service Proxy, a.k.a. ESP is a proxy which enables API management capabilities for JSON/REST or gRPC API services. ESPv1 can be configured to authenticate a JWT token. Its verified JWT claim is passed to the application by HTTP header ""X-Endpoint-API-UserInfo"", the application can use it to do authorization. But if there are two ""X-Endpoint-API-UserInfo"" headers from the client, ESPv1 only replaces the first one, the 2nd one will be passed to the application. An attacker can send two ""X-Endpoint-API-UserInfo"" headers, the second one with a fake JWT claim. Application may use the fake JWT claim to do the authorization. This impacts following ESPv1 usages: 1) Users have configured ESPv1 to do JWT authentication with Google ID Token as described in the referenced google endpoint document. 2) Users backend application is using the info in the ""X-Endpoint-API-UserInfo"" header to do the authorization. It has been fixed by v1.58.0. You need to patch it in the following ways: * If your docker image is using tag "":1"", needs to re-start the container to pick up the new version. The tag "":1"" will automatically point to the latest version. * If your docker image tag pings to a specific minor version, e.g. "":1.57"". You need to update it to "":1.58"" and re-start the container. There are no workaround for this issue.",,5.4,V3,2021-10-07T19:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-41130
CVE-2021-27664,Under certain configurations an unauthenticated remote user could be given access to credentials stored in the exacqVision Server.,,9.8,V3,2021-10-11T16:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-27664
CVE-2021-20121,"The Telus Wi-Fi Hub (PRV65B444A-S-TS) with firmware version 3.00.20 is vulnerable to an authenticated arbitrary file read. An authenticated user with physical access to the device can read arbitrary files from the device by preparing and connecting a specially prepared USB drive to the device, and making a series of crafted requests to the device's web interface.",,4.0,V3,2021-10-11T17:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-20121
CVE-2021-42134,The Unicorn framework before 0.36.1 for Django allows XSS via a component. NOTE: this issue exists because of an incomplete fix for CVE-2021-42053.,,6.1,V3,2021-10-11T01:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-42134
CVE-2021-20122,"The Telus Wi-Fi Hub (PRV65B444A-S-TS) with firmware version 3.00.20 is affected by an authenticated command injection vulnerability in multiple parameters passed to tr69_cmd.cgi. A remote attacker connected to the router's LAN and authenticated with a super user account, or using a bypass authentication vulnerability like CVE-2021-20090 could leverage this issue to run commands or gain a shell as root on the target device.",,7.2,V3,2021-10-11T17:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-20122
CVE-2021-40499,"Client-side printing services SAP Cloud Print Manager and SAPSprint for SAP NetWeaver Application Server for ABAP - versions 7.70, 7.70 PI, 7.70 BYD, allow an attacker to inject code that can be executed by the application. An attacker could thereby control the behavior of the application.",,9.8,V3,2021-10-12T15:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-40499
CVE-2021-40188,"PHPFusion 9.03.110 is affected by an arbitrary file upload vulnerability. The File Manager function in admin panel does not filter all PHP extensions such as "".php, .php7, .phtml, .php5, ..."". An attacker can upload a malicious file and execute code on the server.",,7.2,V3,2021-10-11T19:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-40188
CVE-2021-40500,"SAP BusinessObjects Business Intelligence Platform (Crystal Reports) - versions 420, 430, allows an unauthenticated attacker to exploit missing XML validations at endpoints to read sensitive data. These endpoints are normally exposed over the network and successful exploitation can enable the attacker to retrieve arbitrary files from the server.",,7.5,V3,2021-10-12T15:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-40500
CVE-2021-35214,"The vulnerability in SolarWinds Pingdom can be described as a failure to invalidate user session upon password or email address change. When running multiple active sessions in separate browser windows, it was observed a password or email address change could be changed without terminating the user session. This issue has been resolved on September 13, 2021.",,4.7,V3,2021-10-12T16:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-35214
CVE-2021-3330,"RCE/DOS: Linked-list corruption leading to large out-of-bounds write while sorting for forged fragment list in Zephyr. Zephyr versions >= >=2.4.0 contain Out-of-bounds Write (CWE-787). For more information, see https://github.com/zephyrproject-rtos/zephyr/security/advisories/GHSA-fj4r-373f-9456",,8.8,V3,2021-10-12T22:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-3330
CVE-2021-25633,"LibreOffice supports digital signatures of ODF documents and macros within documents, presenting visual aids that no alteration of the document occurred since the last signing and that the signature is valid. An Improper Certificate Validation vulnerability in LibreOffice allowed an attacker to create a digitally signed ODF document, by manipulating the documentsignatures.xml or macrosignatures.xml stream within the document to combine multiple certificate data, which when opened caused LibreOffice to display a validly signed indicator but whose content was unrelated to the signature shown. This issue affects: The Document Foundation LibreOffice 7-0 versions prior to 7.0.6; 7-1 versions prior to 7.1.2.",,7.5,V3,2021-10-11T17:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-25633
CVE-2021-37123,"There is an improper authentication vulnerability in Hero-CT060 before 1.0.0.200. The vulnerability is due to that when an user wants to do certain operation, the software does not insufficiently validate the user's identity. Successful exploit could allow the attacker to do certain operations which the user are supposed not to do.",,9.8,V3,2021-10-11T16:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-37123
CVE-2021-3323,"Integer Underflow in 6LoWPAN IPHC Header Uncompression in Zephyr. Zephyr versions >= >=2.4.0 contain Integer Underflow (Wrap or Wraparound) (CWE-191). For more information, see https://github.com/zephyrproject-rtos/zephyr/security/advisories/GHSA-89j6-qpxf-pfpc",,9.8,V3,2021-10-12T22:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-3323
CVE-2021-3322,"Unexpected Pointer Aliasing in IEEE 802154 Fragment Reassembly in Zephyr. Zephyr versions >= >=2.4.0 contain NULL Pointer Dereference (CWE-476). For more information, see https://github.com/zephyrproject-rtos/zephyr/security/advisories/GHSA-p86r-gc4r-4mq3",,6.5,V3,2021-10-12T22:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-3322
CVE-2021-24576,The Easy Accordion WordPress plugin before 2.0.22 does not properly sanitize inputs when adding new items to an accordion.,,5.4,V3,2021-10-11T11:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-24576
CVE-2021-33736,A vulnerability has been identified in SINEC NMS (All versions < V1.0 SP2 Update 1). A privileged authenticated attacker could execute arbitrary commands in the local database by sending crafted requests to the webserver of the affected application.,,7.2,V3,2021-10-12T10:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-33736
CVE-2021-26588,"A potential security vulnerability has been identified in HPE 3PAR StoreServ, HPE Primera Storage and HPE Alletra 9000 Storage array firmware. An unauthenticated user could remotely exploit the low complexity issue to execute code as administrator. This vulnerability impacts completely the confidentiality, integrity, availability of the array. HPE has made the following software updates and mitigation information to resolve the vulnerability in 3PAR, Primera and Alletra 9000 firmware.",,9.8,V3,2021-10-11T17:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-26588
CVE-2021-33735,A vulnerability has been identified in SINEC NMS (All versions < V1.0 SP2 Update 1). A privileged authenticated attacker could execute arbitrary commands in the local database by sending crafted requests to the webserver of the affected application.,,7.2,V3,2021-10-12T10:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-33735
CVE-2021-3321,"Integer Underflow in Zephyr in IEEE 802154 Fragment Reassembly Header Removal. Zephyr versions >= >=2.4.0 contain Integer Overflow to Buffer Overflow (CWE-680). For more information, see https://github.com/zephyrproject-rtos/zephyr/security/advisories/GHSA-w44j-66g7-xw99",,8.8,V3,2021-10-12T22:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-3321
CVE-2021-20603,"Improper Input Validation vulnerability in GOT2000 series GT21 model GT2107-WTBD all versions, GT2107-WTSD all versions, GT2104-RTBD all versions, GT2104-PMBD all versions, GT2103-PMBD all versions, GOT SIMPLE series GS21 model GS2110-WTBD all versions, GS2107-WTBD all versions, GS2110-WTBD-N all versions, GS2107-WTBD-N all versions and LE7-40GU-L all versions allows a remote unauthenticated attacker to cause DoS condition of the products by sending specially crafted packets.",,7.5,V3,2021-10-07T14:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-20603
CVE-2021-20604,"Improper Input Validation vulnerability in GOT2000 series GT21 model GT2107-WTBD all versions, GT2107-WTSD all versions, GT2104-RTBD all versions, GT2104-PMBD all versions, GT2103-PMBD all versions, GOT SIMPLE series GS21 model GS2110-WTBD all versions, GS2107-WTBD all versions, GS2110-WTBD-N all versions, GS2107-WTBD-N all versions and LE7-40GU-L all versions allows a remote unauthenticated attacker to cause DoS condition of the products by sending specially crafted packets.",,7.5,V3,2021-10-07T14:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-20604
CVE-2021-20605,"Improper Input Validation vulnerability in GOT2000 series GT21 model GT2107-WTBD all versions, GT2107-WTSD all versions, GT2104-RTBD all versions, GT2104-PMBD all versions, GT2103-PMBD all versions, GOT SIMPLE series GS21 model GS2110-WTBD all versions, GS2107-WTBD all versions, GS2110-WTBD-N all versions, GS2107-WTBD-N all versions and LE7-40GU-L all versions allows a remote unauthenticated attacker to cause DoS condition of the products by sending specially crafted packets.",,7.5,V3,2021-10-07T14:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-20605
CVE-2021-41129,"Pterodactyl is an open-source game server management panel built with PHP 7, React, and Go. A malicious user can modify the contents of a `confirmation_token` input during the two-factor authentication process to reference a cache value not associated with the login attempt. In rare cases this can allow a malicious actor to authenticate as a random user in the Panel. The malicious user must target an account with two-factor authentication enabled, and then must provide a correct two-factor authentication token before being authenticated as that user. Due to a validation flaw in the logic handling user authentication during the two-factor authentication process a malicious user can trick the system into loading credentials for an arbitrary user by modifying the token sent to the server. This authentication flaw is present in the `LoginCheckpointController@__invoke` method which handles two-factor authentication for a user. This controller looks for a request input parameter called `confirmation_token` which is expected to be a 64 character random alpha-numeric string that references a value within the Panel's cache containing a `user_id` value. This value is then used to fetch the user that attempted to login, and lookup their two-factor authentication token. Due to the design of this system, any element in the cache that contains only digits could be referenced by a malicious user, and whatever value is stored at that position would be used as the `user_id`. There are a few different areas of the Panel that store values into the cache that are integers, and a user who determines what those cache keys are could pass one of those keys which would cause this code pathway to reference an arbitrary user. At its heart this is a high-risk login bypass vulnerability. However, there are a few additional conditions that must be met in order for this to be successfully executed, notably: 1.) The account referenced by the malicious cache key must have two-factor authentication enabled. An account without two-factor authentication would cause an exception to be triggered by the authentication logic, thusly exiting this authentication flow. 2.) Even if the malicious user is able to reference a valid cache key that references a valid user account with two-factor authentication, they must provide a valid two-factor authentication token. However, due to the design of this endpoint once a valid user account is found with two-factor authentication enabled there is no rate-limiting present, thusly allowing an attacker to brute force combinations until successful. This leads to a third condition that must be met: 3.) For the duration of this attack sequence the cache key being referenced must continue to exist with a valid `user_id` value. Depending on the specific key being used for this attack, this value may disappear quickly, or be changed by other random user interactions on the Panel, outside the control of the attacker. In order to mitigate this vulnerability the underlying authentication logic was changed to use an encrypted session store that the user is therefore unable to control the value of. This completely removed the use of a user-controlled value being used. In addition, the code was audited to ensure this type of vulnerability is not present elsewhere.",,8.1,V3,2021-10-06T20:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-41129
CVE-2020-22678,An issue was discovered in gpac 0.8.0. The gf_media_nalu_remove_emulation_bytes function in av_parsers.c has a heap-based buffer overflow which can lead to a denial of service (DOS) via a crafted input.,,5.5,V3,2021-10-12T21:15Z,https://nvd.nist.gov/vuln/detail/CVE-2020-22678
CVE-2020-22677,An issue was discovered in gpac 0.8.0. The dump_data_hex function in box_dump.c has a heap-based buffer overflow which can lead to a denial of service (DOS) via a crafted input.,,5.5,V3,2021-10-12T21:15Z,https://nvd.nist.gov/vuln/detail/CVE-2020-22677
CVE-2020-22675,An issue was discovered in gpac 0.8.0. The GetGhostNum function in stbl_read.c has a heap-based buffer overflow which can lead to a denial of service (DOS) via a crafted input.,,5.5,V3,2021-10-12T21:15Z,https://nvd.nist.gov/vuln/detail/CVE-2020-22675
CVE-2020-22674,"An issue was discovered in gpac 0.8.0. An invalid memory dereference exists in the function FixTrackID located in isom_intern.c, which allows attackers to cause a denial of service (DoS) via a crafted input.",,5.5,V3,2021-10-12T21:15Z,https://nvd.nist.gov/vuln/detail/CVE-2020-22674
CVE-2021-33734,A vulnerability has been identified in SINEC NMS (All versions < V1.0 SP2 Update 1). A privileged authenticated attacker could execute arbitrary commands in the local database by sending crafted requests to the webserver of the affected application.,,7.2,V3,2021-10-12T10:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-33734
CVE-2021-35067,"Meross MSG100 devices before 3.2.3 allow an attacker to replay the same data or similar data (e.g., an attacker who sniffs a Close message can transmit an acceptable Open message).",,8.1,V3,2021-10-07T15:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-35067
CVE-2021-33733,A vulnerability has been identified in SINEC NMS (All versions < V1.0 SP2 Update 1). A privileged authenticated attacker could execute arbitrary commands in the local database by sending crafted requests to the webserver of the affected application.,,7.2,V3,2021-10-12T10:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-33733
CVE-2021-33732,A vulnerability has been identified in SINEC NMS (All versions < V1.0 SP2 Update 1). A privileged authenticated attacker could execute arbitrary commands in the local database by sending crafted requests to the webserver of the affected application.,,7.2,V3,2021-10-12T10:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-33732
CVE-2021-33731,A vulnerability has been identified in SINEC NMS (All versions < V1.0 SP2 Update 1). A privileged authenticated attacker could execute arbitrary commands in the local database by sending crafted requests to the webserver of the affected application.,,7.2,V3,2021-10-12T10:15Z,https://nvd.nist.gov/vuln/detail/CVE-2021-33731
